data_somministrazione,fornitore,area,fascia_anagrafica,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,pregressa_infezione,dose_addizionale_booster,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-12-16,Moderna,LAZ,60-69,2186,2240,66,40,2,4318,ITI,ITI4,12,Lazio
2021-12-16,Moderna,LAZ,70-79,1610,1920,33,20,2,3475,ITI,ITI4,12,Lazio
2021-12-16,Moderna,LAZ,80-89,320,494,11,10,0,793,ITI,ITI4,12,Lazio
2021-12-16,Moderna,LAZ,90+,42,141,5,3,0,175,ITI,ITI4,12,Lazio
2021-12-16,Moderna,LIG,12-19,39,44,33,3,0,47,ITC,ITC3,7,Liguria
2021-12-16,Moderna,LIG,20-29,303,215,60,31,0,427,ITC,ITC3,7,Liguria
2021-12-16,Moderna,LIG,30-39,336,277,58,40,0,515,ITC,ITC3,7,Liguria
2021-12-16,Moderna,LIG,40-49,466,434,44,40,0,816,ITC,ITC3,7,Liguria
2021-12-16,Moderna,LIG,50-59,1138,1045,54,45,1,2083,ITC,ITC3,7,Liguria
2021-12-16,Moderna,LIG,60-69,973,1013,28,35,0,1923,ITC,ITC3,7,Liguria
2021-12-16,Moderna,LIG,70-79,953,1096,17,16,0,2016,ITC,ITC3,7,Liguria
2021-12-16,Moderna,LIG,80-89,318,556,11,7,0,856,ITC,ITC3,7,Liguria
2021-12-16,Moderna,LIG,90+,61,157,1,5,0,212,ITC,ITC3,7,Liguria
2021-12-16,Moderna,LOM,12-19,730,635,729,132,13,491,ITC,ITC4,3,Lombardia
2021-12-16,Moderna,LOM,20-29,2134,2406,359,111,21,4049,ITC,ITC4,3,Lombardia
2021-12-16,Moderna,LOM,30-39,3951,4018,435,106,18,7410,ITC,ITC4,3,Lombardia
2021-12-16,Moderna,LOM,40-49,6179,6346,412,112,7,11994,ITC,ITC4,3,Lombardia
2021-12-16,Moderna,LOM,50-59,9037,9284,344,97,2,17878,ITC,ITC4,3,Lombardia
2021-12-16,Moderna,LOM,60-69,8866,9570,215,66,0,18155,ITC,ITC4,3,Lombardia
2021-12-16,Moderna,LOM,70-79,7099,8038,116,37,2,14982,ITC,ITC4,3,Lombardia
2021-12-16,Moderna,LOM,80-89,1657,2746,61,22,1,4319,ITC,ITC4,3,Lombardia
2021-12-16,Moderna,LOM,90+,250,747,16,6,0,975,ITC,ITC4,3,Lombardia
2021-12-16,Moderna,MAR,12-19,48,41,58,10,0,21,ITI,ITI3,11,Marche
2021-12-16,Moderna,MAR,20-29,169,155,61,13,3,247,ITI,ITI3,11,Marche
2021-12-16,Moderna,MAR,30-39,233,239,58,20,1,393,ITI,ITI3,11,Marche
2021-12-16,Moderna,MAR,40-49,442,500,53,17,1,871,ITI,ITI3,11,Marche
2021-12-16,Moderna,MAR,50-59,696,738,49,14,1,1370,ITI,ITI3,11,Marche
2021-12-16,Moderna,MAR,60-69,878,944,25,8,0,1789,ITI,ITI3,11,Marche
2021-12-16,Moderna,MAR,70-79,907,1038,14,4,0,1927,ITI,ITI3,11,Marche
2021-12-16,Moderna,MAR,80-89,337,509,6,4,0,836,ITI,ITI3,11,Marche
2021-12-16,Moderna,MAR,90+,40,120,2,0,0,158,ITI,ITI3,11,Marche
2021-12-16,Moderna,MOL,12-19,5,5,2,0,1,7,ITF,ITF2,14,Molise
2021-12-16,Moderna,MOL,20-29,14,16,3,0,0,27,ITF,ITF2,14,Molise
2021-12-16,Moderna,MOL,30-39,14,24,2,0,0,36,ITF,ITF2,14,Molise
2021-12-16,Moderna,MOL,40-49,44,47,5,0,0,86,ITF,ITF2,14,Molise
2021-12-16,Moderna,MOL,50-59,105,86,5,1,0,185,ITF,ITF2,14,Molise
2021-12-16,Moderna,MOL,60-69,148,170,0,0,0,318,ITF,ITF2,14,Molise
2021-12-16,Moderna,MOL,70-79,150,174,4,1,0,319,ITF,ITF2,14,Molise
2021-12-16,Moderna,MOL,80-89,7,7,1,0,0,13,ITF,ITF2,14,Molise
2021-12-16,Moderna,MOL,90+,1,11,0,0,0,12,ITF,ITF2,14,Molise
2021-12-16,Moderna,PAB,12-19,12,18,4,1,0,25,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-12-16,Moderna,PAB,20-29,77,92,22,4,0,143,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-12-16,Moderna,PAB,30-39,111,115,30,9,0,187,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-12-16,Moderna,PAB,40-49,189,147,29,6,0,301,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-12-16,Moderna,PAB,50-59,214,219,15,6,0,412,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-12-16,Moderna,PAB,60-69,239,228,18,4,0,445,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-12-16,Moderna,PAB,70-79,148,211,9,1,0,349,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-12-16,Moderna,PAB,80-89,28,54,4,1,0,77,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-12-16,Moderna,PAB,90+,5,16,1,0,0,20,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-12-16,Moderna,PAT,12-19,3,4,3,0,0,4,ITH,ITH2,4,Provincia Autonoma Trento
2021-12-16,Moderna,PAT,20-29,17,18,0,0,0,35,ITH,ITH2,4,Provincia Autonoma Trento
2021-12-16,Moderna,PAT,30-39,20,13,2,1,0,30,ITH,ITH2,4,Provincia Autonoma Trento
2021-12-16,Moderna,PAT,40-49,27,36,2,0,0,61,ITH,ITH2,4,Provincia Autonoma Trento
2021-12-16,Moderna,PAT,50-59,71,72,1,0,0,142,ITH,ITH2,4,Provincia Autonoma Trento
2021-12-16,Moderna,PAT,60-69,79,71,1,0,0,149,ITH,ITH2,4,Provincia Autonoma Trento
2021-12-16,Moderna,PAT,70-79,62,62,0,1,0,123,ITH,ITH2,4,Provincia Autonoma Trento
2021-12-16,Moderna,PAT,80-89,13,29,0,4,0,38,ITH,ITH2,4,Provincia Autonoma Trento
2021-12-16,Moderna,PAT,90+,11,18,0,1,0,28,ITH,ITH2,4,Provincia Autonoma Trento
2021-12-16,Moderna,PIE,12-19,309,277,288,169,4,125,ITC,ITC1,1,Piemonte
2021-12-16,Moderna,PIE,20-29,740,754,196,139,7,1152,ITC,ITC1,1,Piemonte
2021-12-16,Moderna,PIE,30-39,824,985,179,147,3,1480,ITC,ITC1,1,Piemonte
2021-12-16,Moderna,PIE,40-49,1666,1792,177,173,2,3106,ITC,ITC1,1,Piemonte
2021-12-16,Moderna,PIE,50-59,2890,3206,203,205,3,5685,ITC,ITC1,1,Piemonte
2021-12-16,Moderna,PIE,60-69,2544,2575,113,127,0,4879,ITC,ITC1,1,Piemonte
2021-12-16,Moderna,PIE,70-79,3172,3781,76,88,1,6788,ITC,ITC1,1,Piemonte
2021-12-16,Moderna,PIE,80-89,346,577,28,42,0,853,ITC,ITC1,1,Piemonte
2021-12-16,Moderna,PIE,90+,43,173,6,11,0,199,ITC,ITC1,1,Piemonte
2021-12-16,Moderna,PUG,12-19,143,163,77,18,0,211,ITF,ITF4,16,Puglia
2021-12-16,Moderna,PUG,20-29,671,637,119,89,5,1095,ITF,ITF4,16,Puglia
2021-12-16,Moderna,PUG,30-39,1018,956,164,67,1,1742,ITF,ITF4,16,Puglia
2021-12-16,Moderna,PUG,40-49,1939,1769,132,53,2,3521,ITF,ITF4,16,Puglia
2021-12-16,Moderna,PUG,50-59,2609,2594,120,72,1,5010,ITF,ITF4,16,Puglia
2021-12-16,Moderna,PUG,60-69,2156,2295,61,40,0,4350,ITF,ITF4,16,Puglia
2021-12-16,Moderna,PUG,70-79,2283,2422,48,24,1,4632,ITF,ITF4,16,Puglia
2021-12-16,Moderna,PUG,80-89,389,584,21,8,0,944,ITF,ITF4,16,Puglia
2021-12-16,Moderna,PUG,90+,44,136,1,0,0,179,ITF,ITF4,16,Puglia
2021-12-16,Moderna,SAR,12-19,44,29,27,17,4,25,ITG,ITG2,20,Sardegna
2021-12-16,Moderna,SAR,20-29,187,207,21,15,10,348,ITG,ITG2,20,Sardegna
2021-12-16,Moderna,SAR,30-39,333,383,36,28,9,643,ITG,ITG2,20,Sardegna
2021-12-16,Moderna,SAR,40-49,1015,965,41,36,1,1902,ITG,ITG2,20,Sardegna
2021-12-16,Moderna,SAR,50-59,1280,1298,54,32,2,2490,ITG,ITG2,20,Sardegna
2021-12-16,Moderna,SAR,60-69,1221,1305,29,26,0,2471,ITG,ITG2,20,Sardegna
2021-12-16,Moderna,SAR,70-79,1045,1107,15,11,0,2126,ITG,ITG2,20,Sardegna
2021-12-16,Moderna,SAR,80-89,256,425,13,13,0,655,ITG,ITG2,20,Sardegna
2021-12-16,Moderna,SAR,90+,31,112,6,3,0,134,ITG,ITG2,20,Sardegna
2021-12-16,Moderna,SIC,12-19,342,314,423,31,3,199,ITG,ITG1,19,Sicilia
2021-12-16,Moderna,SIC,20-29,973,959,402,55,9,1466,ITG,ITG1,19,Sicilia
2021-12-16,Moderna,SIC,30-39,1178,1088,439,61,19,1747,ITG,ITG1,19,Sicilia
2021-12-16,Moderna,SIC,40-49,1786,1829,465,66,9,3075,ITG,ITG1,19,Sicilia
2021-12-16,Moderna,SIC,50-59,2333,2623,383,66,6,4501,ITG,ITG1,19,Sicilia
2021-12-16,Moderna,SIC,60-69,2582,2951,261,56,1,5215,ITG,ITG1,19,Sicilia
2021-12-16,Moderna,SIC,70-79,2394,2571,158,35,5,4767,ITG,ITG1,19,Sicilia
2021-12-16,Moderna,SIC,80-89,789,1109,50,18,0,1830,ITG,ITG1,19,Sicilia
2021-12-16,Moderna,SIC,90+,109,212,18,5,0,298,ITG,ITG1,19,Sicilia
2021-12-16,Moderna,TOS,12-19,203,174,261,31,30,55,ITI,ITI1,9,Toscana
2021-12-16,Moderna,TOS,20-29,565,566,168,66,31,866,ITI,ITI1,9,Toscana
2021-12-16,Moderna,TOS,30-39,738,786,204,103,11,1206,ITI,ITI1,9,Toscana
2021-12-16,Moderna,TOS,40-49,1363,1297,183,117,6,2354,ITI,ITI1,9,Toscana
2021-12-16,Moderna,TOS,50-59,2138,2294,146,100,8,4178,ITI,ITI1,9,Toscana
2021-12-16,Moderna,TOS,60-69,2314,2485,85,67,1,4646,ITI,ITI1,9,Toscana
2021-12-16,Moderna,TOS,70-79,1939,2033,52,19,0,3901,ITI,ITI1,9,Toscana
2021-12-16,Moderna,TOS,80-89,168,224,12,10,0,370,ITI,ITI1,9,Toscana
2021-12-16,Moderna,TOS,90+,3,39,1,1,0,40,ITI,ITI1,9,Toscana
2021-12-16,Moderna,UMB,12-19,59,43,85,5,2,10,ITI,ITI2,10,Umbria
2021-12-16,Moderna,UMB,20-29,110,84,55,6,3,130,ITI,ITI2,10,Umbria
2021-12-16,Moderna,UMB,30-39,128,132,33,5,0,222,ITI,ITI2,10,Umbria
2021-12-16,Moderna,UMB,40-49,114,121,27,5,0,203,ITI,ITI2,10,Umbria
2021-12-16,Moderna,UMB,50-59,301,282,35,4,0,544,ITI,ITI2,10,Umbria
2021-12-16,Moderna,UMB,60-69,317,346,18,1,0,644,ITI,ITI2,10,Umbria
2021-12-16,Moderna,UMB,70-79,375,455,15,9,0,806,ITI,ITI2,10,Umbria
2021-12-16,Moderna,UMB,80-89,57,104,5,1,0,155,ITI,ITI2,10,Umbria
2021-12-16,Moderna,UMB,90+,8,27,0,0,0,35,ITI,ITI2,10,Umbria
2021-12-16,Moderna,VDA,12-19,2,0,0,0,0,2,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-12-16,Moderna,VDA,20-29,9,12,0,0,0,21,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-12-16,Moderna,VDA,30-39,24,21,0,0,0,45,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-12-16,Moderna,VDA,40-49,31,47,2,1,0,75,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-12-16,Moderna,VDA,50-59,109,113,0,1,0,221,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-12-16,Moderna,VDA,60-69,104,89,0,0,0,193,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-12-16,Moderna,VDA,70-79,141,150,0,0,0,291,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-12-16,Moderna,VDA,80-89,17,47,0,0,0,64,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-12-16,Moderna,VDA,90+,6,10,0,0,0,16,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-12-16,Moderna,VEN,12-19,264,185,219,114,14,102,ITH,ITH3,5,Veneto
2021-12-16,Moderna,VEN,20-29,569,592,138,97,21,905,ITH,ITH3,5,Veneto
2021-12-16,Moderna,VEN,30-39,752,776,180,104,9,1235,ITH,ITH3,5,Veneto
2021-12-16,Moderna,VEN,40-49,2252,2025,137,86,3,4051,ITH,ITH3,5,Veneto
2021-12-16,Moderna,VEN,50-59,2841,2979,124,84,4,5608,ITH,ITH3,5,Veneto
2021-12-16,Moderna,VEN,60-69,2607,2846,118,52,1,5282,ITH,ITH3,5,Veneto
2021-12-16,Moderna,VEN,70-79,2930,3366,44,31,0,6221,ITH,ITH3,5,Veneto
2021-12-16,Moderna,VEN,80-89,711,1258,24,8,0,1937,ITH,ITH3,5,Veneto
2021-12-16,Moderna,VEN,90+,117,218,11,4,0,320,ITH,ITH3,5,Veneto
2021-12-16,Pfizer Pediatrico,ABR,05-11,69,59,128,0,0,0,ITF,ITF1,13,Abruzzo
2021-12-16,Pfizer Pediatrico,BAS,05-11,0,1,1,0,0,0,ITF,ITF5,17,Basilicata
2021-12-16,Pfizer Pediatrico,CAL,05-11,41,59,100,0,0,0,ITF,ITF6,18,Calabria
2021-12-16,Pfizer Pediatrico,CAM,05-11,1024,853,1877,0,0,0,ITF,ITF3,15,Campania
2021-12-16,Pfizer Pediatrico,EMR,05-11,709,586,1294,0,1,0,ITH,ITH5,8,Emilia-Romagna
2021-12-16,Pfizer Pediatrico,LAZ,05-11,1143,1096,2238,0,1,0,ITI,ITI4,12,Lazio
2021-12-16,Pfizer Pediatrico,LIG,05-11,134,114,248,0,0,0,ITC,ITC3,7,Liguria
2021-12-16,Pfizer Pediatrico,LOM,05-11,1792,1644,3434,0,2,0,ITC,ITC4,3,Lombardia
2021-12-16,Pfizer Pediatrico,MAR,05-11,36,57,92,0,1,0,ITI,ITI3,11,Marche
2021-12-16,Pfizer Pediatrico,MOL,05-11,24,17,41,0,0,0,ITF,ITF2,14,Molise
2021-12-16,Pfizer Pediatrico,PIE,05-11,320,322,641,0,1,0,ITC,ITC1,1,Piemonte
2021-12-16,Pfizer Pediatrico,PUG,05-11,985,981,1966,0,0,0,ITF,ITF4,16,Puglia
2021-12-16,Pfizer Pediatrico,SAR,05-11,191,155,343,0,3,0,ITG,ITG2,20,Sardegna
2021-12-16,Pfizer Pediatrico,SIC,05-11,348,359,707,0,0,0,ITG,ITG1,19,Sicilia
2021-12-16,Pfizer Pediatrico,TOS,05-11,421,359,780,0,0,0,ITI,ITI1,9,Toscana
2021-12-16,Pfizer Pediatrico,UMB,05-11,102,107,209,0,0,0,ITI,ITI2,10,Umbria
2021-12-16,Pfizer Pediatrico,VEN,05-11,835,854,1689,0,0,0,ITH,ITH3,5,Veneto
2021-12-16,Pfizer/BioNTech,ABR,12-19,136,126,98,122,4,38,ITF,ITF1,13,Abruzzo
2021-12-16,Pfizer/BioNTech,ABR,20-29,200,217,24,82,2,309,ITF,ITF1,13,Abruzzo
2021-12-16,Pfizer/BioNTech,ABR,30-39,185,230,38,109,1,267,ITF,ITF1,13,Abruzzo
2021-12-16,Pfizer/BioNTech,ABR,40-49,264,294,25,77,1,455,ITF,ITF1,13,Abruzzo
2021-12-16,Pfizer/BioNTech,ABR,50-59,365,457,40,60,3,719,ITF,ITF1,13,Abruzzo
2021-12-16,Pfizer/BioNTech,ABR,60-69,320,399,15,37,0,667,ITF,ITF1,13,Abruzzo
2021-12-16,Pfizer/BioNTech,ABR,70-79,305,327,12,22,0,598,ITF,ITF1,13,Abruzzo
2021-12-16,Pfizer/BioNTech,ABR,80-89,148,222,4,15,0,351,ITF,ITF1,13,Abruzzo
2021-12-16,Pfizer/BioNTech,ABR,90+,22,67,0,2,0,87,ITF,ITF1,13,Abruzzo
2021-12-16,Pfizer/BioNTech,BAS,12-19,40,33,20,37,1,15,ITF,ITF5,17,Basilicata
2021-12-16,Pfizer/BioNTech,BAS,20-29,36,46,5,18,0,59,ITF,ITF5,17,Basilicata
2021-12-16,Pfizer/BioNTech,BAS,30-39,39,38,10,20,0,47,ITF,ITF5,17,Basilicata
2021-12-16,Pfizer/BioNTech,BAS,40-49,48,66,10,22,1,81,ITF,ITF5,17,Basilicata
2021-12-16,Pfizer/BioNTech,BAS,50-59,59,75,2,17,0,115,ITF,ITF5,17,Basilicata
2021-12-16,Pfizer/BioNTech,BAS,60-69,55,72,6,9,0,112,ITF,ITF5,17,Basilicata
2021-12-16,Pfizer/BioNTech,BAS,70-79,43,63,3,2,0,101,ITF,ITF5,17,Basilicata
2021-12-16,Pfizer/BioNTech,BAS,80-89,19,28,1,4,0,42,ITF,ITF5,17,Basilicata
2021-12-16,Pfizer/BioNTech,BAS,90+,0,8,0,0,0,8,ITF,ITF5,17,Basilicata
2021-12-16,Pfizer/BioNTech,CAL,12-19,248,237,236,182,2,65,ITF,ITF6,18,Calabria
2021-12-16,Pfizer/BioNTech,CAL,20-29,248,321,85,114,0,370,ITF,ITF6,18,Calabria
2021-12-16,Pfizer/BioNTech,CAL,30-39,279,418,111,167,0,419,ITF,ITF6,18,Calabria
2021-12-16,Pfizer/BioNTech,CAL,40-49,406,504,69,132,1,708,ITF,ITF6,18,Calabria
2021-12-16,Pfizer/BioNTech,CAL,50-59,519,689,68,118,0,1022,ITF,ITF6,18,Calabria
2021-12-16,Pfizer/BioNTech,CAL,60-69,554,689,51,94,0,1098,ITF,ITF6,18,Calabria
2021-12-16,Pfizer/BioNTech,CAL,70-79,428,489,24,47,0,846,ITF,ITF6,18,Calabria
2021-12-16,Pfizer/BioNTech,CAL,80-89,175,250,9,15,0,401,ITF,ITF6,18,Calabria
2021-12-16,Pfizer/BioNTech,CAL,90+,28,73,3,5,0,93,ITF,ITF6,18,Calabria
2021-12-16,Pfizer/BioNTech,CAM,12-19,572,519,407,458,10,216,ITF,ITF3,15,Campania
2021-12-16,Pfizer/BioNTech,CAM,20-29,662,724,137,340,5,904,ITF,ITF3,15,Campania
2021-12-16,Pfizer/BioNTech,CAM,30-39,690,949,168,424,4,1043,ITF,ITF3,15,Campania
2021-12-16,Pfizer/BioNTech,CAM,40-49,1000,1297,160,398,4,1735,ITF,ITF3,15,Campania
2021-12-16,Pfizer/BioNTech,CAM,50-59,1200,1623,142,301,0,2380,ITF,ITF3,15,Campania
2021-12-16,Pfizer/BioNTech,CAM,60-69,903,1191,103,191,0,1800,ITF,ITF3,15,Campania
2021-12-16,Pfizer/BioNTech,CAM,70-79,800,976,41,101,0,1634,ITF,ITF3,15,Campania
2021-12-16,Pfizer/BioNTech,CAM,80-89,181,340,22,33,0,466,ITF,ITF3,15,Campania
2021-12-16,Pfizer/BioNTech,CAM,90+,29,72,3,8,0,90,ITF,ITF3,15,Campania
2021-12-16,Pfizer/BioNTech,EMR,12-19,153,116,130,79,7,53,ITH,ITH5,8,Emilia-Romagna
2021-12-16,Pfizer/BioNTech,EMR,20-29,182,238,49,52,6,313,ITH,ITH5,8,Emilia-Romagna
2021-12-16,Pfizer/BioNTech,EMR,30-39,225,383,73,64,3,468,ITH,ITH5,8,Emilia-Romagna
2021-12-16,Pfizer/BioNTech,EMR,40-49,510,690,77,60,1,1062,ITH,ITH5,8,Emilia-Romagna
2021-12-16,Pfizer/BioNTech,EMR,50-59,851,1079,58,48,3,1821,ITH,ITH5,8,Emilia-Romagna
2021-12-16,Pfizer/BioNTech,EMR,60-69,794,941,34,48,1,1652,ITH,ITH5,8,Emilia-Romagna
2021-12-16,Pfizer/BioNTech,EMR,70-79,807,997,25,24,1,1754,ITH,ITH5,8,Emilia-Romagna
2021-12-16,Pfizer/BioNTech,EMR,80-89,286,491,22,8,0,747,ITH,ITH5,8,Emilia-Romagna
2021-12-16,Pfizer/BioNTech,EMR,90+,67,229,2,6,0,288,ITH,ITH5,8,Emilia-Romagna
2021-12-16,Pfizer/BioNTech,FVG,12-19,35,34,22,33,0,14,ITH,ITH4,6,Friuli-Venezia Giulia
2021-12-16,Pfizer/BioNTech,FVG,20-29,73,69,3,12,0,127,ITH,ITH4,6,Friuli-Venezia Giulia
2021-12-16,Pfizer/BioNTech,FVG,30-39,103,97,7,21,0,172,ITH,ITH4,6,Friuli-Venezia Giulia
2021-12-16,Pfizer/BioNTech,FVG,40-49,250,234,6,25,0,453,ITH,ITH4,6,Friuli-Venezia Giulia
2021-12-16,Pfizer/BioNTech,FVG,50-59,286,321,13,22,0,572,ITH,ITH4,6,Friuli-Venezia Giulia
2021-12-16,Pfizer/BioNTech,FVG,60-69,257,273,12,21,0,497,ITH,ITH4,6,Friuli-Venezia Giulia
2021-12-16,Pfizer/BioNTech,FVG,70-79,246,288,5,8,0,521,ITH,ITH4,6,Friuli-Venezia Giulia
2021-12-16,Pfizer/BioNTech,FVG,80-89,158,220,6,8,0,364,ITH,ITH4,6,Friuli-Venezia Giulia
2021-12-16,Pfizer/BioNTech,FVG,90+,19,78,6,3,0,88,ITH,ITH4,6,Friuli-Venezia Giulia
2021-12-16,Pfizer/BioNTech,LAZ,12-19,631,594,496,435,12,282,ITI,ITI4,12,Lazio
2021-12-16,Pfizer/BioNTech,LAZ,20-29,828,928,276,317,16,1147,ITI,ITI4,12,Lazio
2021-12-16,Pfizer/BioNTech,LAZ,30-39,1353,1647,318,306,6,2370,ITI,ITI4,12,Lazio
2021-12-16,Pfizer/BioNTech,LAZ,40-49,2920,3387,270,348,6,5683,ITI,ITI4,12,Lazio
2021-12-16,Pfizer/BioNTech,LAZ,50-59,4000,4959,280,288,4,8387,ITI,ITI4,12,Lazio
2021-12-16,Pfizer/BioNTech,LAZ,60-69,4333,5198,136,162,2,9231,ITI,ITI4,12,Lazio
2021-12-16,Pfizer/BioNTech,LAZ,70-79,2924,3608,90,80,0,6362,ITI,ITI4,12,Lazio
2021-12-16,Pfizer/BioNTech,LAZ,80-89,675,1240,44,47,0,1824,ITI,ITI4,12,Lazio
2021-12-16,Pfizer/BioNTech,LAZ,90+,127,305,10,11,0,411,ITI,ITI4,12,Lazio
2021-12-16,Pfizer/BioNTech,LIG,12-19,194,188,150,210,3,19,ITC,ITC3,7,Liguria
2021-12-16,Pfizer/BioNTech,LIG,20-29,141,151,53,71,0,168,ITC,ITC3,7,Liguria
2021-12-16,Pfizer/BioNTech,LIG,30-39,172,213,64,108,0,213,ITC,ITC3,7,Liguria
2021-12-16,Pfizer/BioNTech,LIG,40-49,253,321,78,132,0,364,ITC,ITC3,7,Liguria
2021-12-16,Pfizer/BioNTech,LIG,50-59,411,574,67,111,1,806,ITC,ITC3,7,Liguria
2021-12-16,Pfizer/BioNTech,LIG,60-69,482,533,57,74,2,882,ITC,ITC3,7,Liguria
2021-12-16,Pfizer/BioNTech,LIG,70-79,463,524,26,42,1,918,ITC,ITC3,7,Liguria
2021-12-16,Pfizer/BioNTech,LIG,80-89,261,437,18,18,1,661,ITC,ITC3,7,Liguria
2021-12-16,Pfizer/BioNTech,LIG,90+,38,80,1,3,0,114,ITC,ITC3,7,Liguria
2021-12-16,Pfizer/BioNTech,LOM,12-19,498,445,409,379,8,147,ITC,ITC4,3,Lombardia
2021-12-16,Pfizer/BioNTech,LOM,20-29,536,640,86,186,7,897,ITC,ITC4,3,Lombardia
2021-12-16,Pfizer/BioNTech,LOM,30-39,754,940,124,247,2,1321,ITC,ITC4,3,Lombardia
2021-12-16,Pfizer/BioNTech,LOM,40-49,1316,1619,131,205,4,2595,ITC,ITC4,3,Lombardia
2021-12-16,Pfizer/BioNTech,LOM,50-59,1824,2286,112,209,2,3787,ITC,ITC4,3,Lombardia
2021-12-16,Pfizer/BioNTech,LOM,60-69,1742,2087,73,130,1,3625,ITC,ITC4,3,Lombardia
2021-12-16,Pfizer/BioNTech,LOM,70-79,1509,1969,46,100,0,3332,ITC,ITC4,3,Lombardia
2021-12-16,Pfizer/BioNTech,LOM,80-89,620,1233,30,54,0,1769,ITC,ITC4,3,Lombardia
2021-12-16,Pfizer/BioNTech,LOM,90+,120,402,10,11,0,501,ITC,ITC4,3,Lombardia
2021-12-16,Pfizer/BioNTech,MAR,12-19,247,209,244,141,3,68,ITI,ITI3,11,Marche
2021-12-16,Pfizer/BioNTech,MAR,20-29,213,225,50,75,4,309,ITI,ITI3,11,Marche
2021-12-16,Pfizer/BioNTech,MAR,30-39,272,315,74,66,0,447,ITI,ITI3,11,Marche
2021-12-16,Pfizer/BioNTech,MAR,40-49,445,541,87,78,1,820,ITI,ITI3,11,Marche
2021-12-16,Pfizer/BioNTech,MAR,50-59,796,849,66,60,1,1518,ITI,ITI3,11,Marche
2021-12-16,Pfizer/BioNTech,MAR,60-69,679,731,34,41,0,1335,ITI,ITI3,11,Marche
2021-12-16,Pfizer/BioNTech,MAR,70-79,622,767,22,17,1,1349,ITI,ITI3,11,Marche
2021-12-16,Pfizer/BioNTech,MAR,80-89,328,505,7,13,0,813,ITI,ITI3,11,Marche
2021-12-16,Pfizer/BioNTech,MAR,90+,58,186,6,1,0,237,ITI,ITI3,11,Marche
2021-12-16,Pfizer/BioNTech,MOL,12-19,68,68,54,44,1,37,ITF,ITF2,14,Molise
2021-12-16,Pfizer/BioNTech,MOL,20-29,35,44,7,4,0,68,ITF,ITF2,14,Molise
2021-12-16,Pfizer/BioNTech,MOL,30-39,33,43,7,7,0,62,ITF,ITF2,14,Molise
2021-12-16,Pfizer/BioNTech,MOL,40-49,79,109,10,7,0,171,ITF,ITF2,14,Molise
2021-12-16,Pfizer/BioNTech,MOL,50-59,172,189,9,4,0,348,ITF,ITF2,14,Molise
2021-12-16,Pfizer/BioNTech,MOL,60-69,125,141,8,4,0,254,ITF,ITF2,14,Molise
2021-12-16,Pfizer/BioNTech,MOL,70-79,66,86,5,2,0,145,ITF,ITF2,14,Molise
2021-12-16,Pfizer/BioNTech,MOL,80-89,5,10,1,0,0,14,ITF,ITF2,14,Molise
2021-12-16,Pfizer/BioNTech,MOL,90+,3,5,1,0,0,7,ITF,ITF2,14,Molise
2021-12-16,Pfizer/BioNTech,PAB,12-19,77,55,69,50,0,13,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-12-16,Pfizer/BioNTech,PAB,20-29,72,66,27,54,0,57,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-12-16,Pfizer/BioNTech,PAB,30-39,67,87,21,63,0,70,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-12-16,Pfizer/BioNTech,PAB,40-49,71,69,15,39,0,86,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-12-16,Pfizer/BioNTech,PAB,50-59,108,120,13,60,0,155,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-12-16,Pfizer/BioNTech,PAB,60-69,68,88,4,33,0,119,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-12-16,Pfizer/BioNTech,PAB,70-79,39,51,2,7,0,81,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-12-16,Pfizer/BioNTech,PAB,80-89,13,20,4,5,0,24,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
